timestamp_ms,sample_index,raw_ecg_mv
7599.207,126956,1.791213
7599.240,126957,1.690531
7606.001,126958,1.948654
7606.087,126959,1.715485
7606.125,126960,1.727890
7610.896,126961,1.630886
7610.946,126962,1.589705
7610.981,126963,1.862757
7611.014,126964,2.096504
7636.936,126965,1.449573
7636.986,126966,1.356608
7637.024,126967,1.104831
7664.362,126968,0.927196
7664.417,126969,1.755296
7687.892,126970,5.596855
7689.807,126971,9.251474
7689.844,126972,8.358680
7714.919,126973,2.859911
7734.860,126974,3.356613
7734.934,126975,2.971700
7734.987,126976,2.601499
7735.022,126977,2.570198
7740.906,126978,3.205302
7740.955,126979,3.063150
7740.990,126980,3.844227
7769.280,126981,3.402771
7769.361,126982,4.434110
7792.075,126983,4.634752
7792.142,126984,2.739324
7792.177,126985,4.284025
7818.664,126986,4.423075
7818.719,126987,4.317056
7837.899,126988,4.547701
7837.950,126989,4.617587
7837.986,126990,4.725337
7838.019,126991,4.760965
7863.113,126992,5.058323
7863.165,126993,5.438764
7863.199,126994,5.079526
7891.120,126995,5.183237
7891.170,126996,5.663423
7919.533,126997,5.295891
7919.584,126998,5.588417
7919.619,126999,5.662702
7938.043,127000,5.729631
7938.106,127001,5.755162
7942.901,127002,5.704316
7969.322,127003,5.820143
7969.374,127004,5.233578
7991.997,127005,5.225140
7992.049,127006,2.550654
7992.085,127007,2.174683
8019.140,127008,3.011871
8019.189,127009,2.958069
8044.924,127010,3.262638
8044.974,127011,4.228058
8045.008,127012,4.433749
8053.032,127013,4.833087
8053.085,127014,4.839073
8053.118,127015,4.103144
8053.150,127016,4.220413
8078.904,127017,1.958102
8078.953,127018,2.520002
8078.988,127019,3.329423
8103.902,127020,3.622525
8103.953,127021,4.657903
8127.882,127022,3.895217
8127.931,127023,4.711562
8129.809,127024,4.811090
8145.934,127025,5.242088
8145.987,127026,4.163726
8153.260,127027,5.176530
8153.311,127028,3.176020
8153.347,127029,2.188459
8179.945,127030,3.060409
8180.027,127031,4.422859
8180.085,127032,4.671967
8180.130,127033,4.190339
8207.042,127034,4.316335
8234.912,127035,5.070800
8234.963,127036,4.951727
8234.998,127037,3.720394
8235.032,127038,5.241511
8241.883,127039,3.374859
8266.897,127040,3.411858
8266.950,127041,4.941269
8266.988,127042,5.146455
8267.026,127043,5.429244
8293.909,127044,5.345295
8293.960,127045,5.197517
8293.996,127046,5.086594
8319.419,127047,5.239059
8319.474,127048,5.290771
8338.853,127049,4.110716
8338.895,127050,3.686353
8338.930,127051,2.467569
8347.970,127052,2.302988
8348.021,127053,2.873398
8348.062,127054,3.055721
8348.121,127055,4.457045
8371.894,127056,4.341361
8396.969,127057,4.512939
8397.019,127058,3.200109
8397.053,127059,2.879528
8397.087,127060,6.062833
8423.897,127061,9.415190
8439.939,127062,9.771110
8439.983,127063,4.987427
8440.017,127064,2.513295
8440.050,127065,5.146960
8446.004,127066,5.181506
8446.046,127067,5.235525
8446.080,127068,5.361017
8470.887,127069,5.599884
8470.936,127070,5.254349
8496.005,127071,5.035244
8496.055,127072,5.364190
8496.090,127073,4.291165
8523.015,127074,4.931244
8523.118,127075,5.281467
8540.900,127076,5.469993
8540.950,127077,5.440928
8540.987,127078,5.515213
8541.026,127079,5.811056
8541.061,127080,5.870917
8547.953,127081,5.897458
8547.997,127082,5.612938
8548.030,127083,6.278621
8573.888,127084,5.600749
8573.936,127085,5.879644
8597.934,127086,6.276817
8597.984,127087,6.392212
8625.876,127088,6.527729
8625.945,127089,6.656682
8625.984,127090,6.786862
8653.064,127091,6.930384
8653.150,127092,6.878095
8657.789,127093,6.286626
8681.978,127094,6.318071
8682.028,127095,5.724149
8682.064,127096,5.508145
8682.097,127097,5.332313
8708.995,127098,5.491990
8709.054,127099,5.318682
8709.089,127100,5.316085
8733.935,127101,5.394265
8733.987,127102,5.594691
8755.032,127103,5.698763
8755.084,127104,5.347747
8755.118,127105,5.310676
8756.990,127106,5.458237
8757.032,127107,3.605432
8785.444,127108,5.144724
